Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Has_click_data,Traffic_scope,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level,Post_Hour_Clean,Post_Date_Clean,Post_key,engagement_rate_num
Post_4844,TikTok,Organic,Event / Webinar,Live Stream,Australia,133.7751,-25.2744,36550,207311,31602,8895,5990,0.176306038,234626,0,299784,5842.0,0.0249,True,Tracked,#EventRecap,2024-05-28 11:01:00,2024-05-28 00:00:00,11,Medium,11:01:00 AM,5/28/2024,Post_4844|TIKTOK|2024-05-28T11:01:00,0.176306038
Post_4089,TikTok,Organic,Event / Webinar,Live Stream,Canada,-106.3468,56.1304,26425,200873,33288,7345,11953,0.131551249,234339,0,196332,2577.0,0.011,True,Tracked,#EventRecap,2025-01-27 16:20:00,2025-01-27 00:00:00,16,Medium,4:20:00 PM,1/27/2025,Post_4089|TIKTOK|2025-01-27T16:20:00,0.131551249
Post_1620,TikTok,Organic,Educational,Video,India,78.9629,20.5937,40658,209333,35746,11469,10317,0.194228588,233941,195271,0,2994.0,0.0128,True,Tracked,#SuccessStory,2024-07-18 17:39:00,2024-07-18 00:00:00,17,Medium,5:39:00 PM,7/18/2024,Post_1620|TIKTOK|2024-07-18T17:39:00,0.194228588
Post_3565,TikTok,Organic,Customer Story,Video,Germany,10.4515,51.1657,52246,210873,31187,7113,5501,0.247764458,233852,206922,0,5776.0,0.0247,True,Tracked,#SuccessStory,2024-04-24 16:21:00,2024-04-24 00:00:00,16,High,4:21:00 PM,4/24/2024,Post_3565|TIKTOK|2024-04-24T16:21:00,0.247764458
Post_2800,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,28453,185548,39647,11515,10565,0.153347108,233159,169699,0,3637.0,0.0156,True,Tracked,#SuccessStory,2024-11-23 12:34:00,2024-11-23 00:00:00,12,Medium,12:34:00 PM,11/23/2024,Post_2800|TIKTOK|2024-11-23T12:34:00,0.153347108
Post_2526,TikTok,Sponsored,Educational,Video,Canada,-106.3468,56.1304,49209,211350,47141,8284,8154,0.232835632,233062,201867,0,4404.0,0.0189,True,Tracked,#SuccessStory,2024-05-12 18:36:00,2024-05-12 00:00:00,18,High,6:36:00 PM,5/12/2024,Post_2526|TIKTOK|2024-05-12T18:36:00,0.232835632
Post_1229,Facebook,Organic,Educational,Video,Germany,10.4515,51.1657,36698,189493,20747,6932,10298,0.193669111,232461,185846,0,4137.0,0.0178,True,Tracked,#CustomerStory,2024-08-17 15:59:00,2024-08-17 00:00:00,15,Medium,3:59:00 PM,8/17/2024,Post_1229|FACEBOOK|2024-08-17T15:59:00,0.193669111
Post_3908,LinkedIn,Sponsored,Educational,Article,Canada,-106.3468,56.1304,45370,183335,35929,13103,10985,25%,232411,0,0,2649.0,0.01,True,Tracked,#DidYouKnow,12:15:00 PM,4/16/2025,12,High,12:15:00 PM,4/16/2025,Post_3908|LINKEDIN|2025-04-16T12:15:00,0.25
Post_3908,TikTok,Sponsored,Educational,Video,Canada,-106.3468,56.1304,33705,183335,35929,13103,10985,0.183846986,232411,156730,0,5229.0,0.0225,True,Tracked,#SuccessStory,2025-04-16 12:15:00,2025-04-16 00:00:00,12,Medium,12:15:00 PM,4/16/2025,Post_3908|TIKTOK|2025-04-16T12:15:00,0.183846986
Post_4481,TikTok,Organic,Customer Story,Video,Germany,10.4515,51.1657,48989,209338,51412,12533,4246,0.234019518,231700,193149,0,5560.0,0.024,True,Tracked,#SuccessStory,2024-02-02 11:37:00,2024-02-02 00:00:00,11,High,11:37:00 AM,2/2/2024,Post_4481|TIKTOK|2024-02-02T11:37:00,0.234019518
Post_3664,TikTok,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,26937,185586,27460,8740,10389,0.145150358,231678,0,293045,4031.0,0.0174,True,Tracked,#FeatureHighlight,2025-02-19 17:20:00,2025-02-19 00:00:00,17,Medium,5:20:00 PM,2/19/2025,Post_3664|TIKTOK|2025-02-19T17:20:00,0.145150358
Post_3664,Facebook,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,24265,185586,27460,8740,10389,0.130750066,231678,0,293045,5467.0,0.0236,True,Tracked,#ProductDemo,2025-02-19 17:20:00,2025-02-19 00:00:00,17,Medium,5:20:00 PM,2/19/2025,Post_3664|FACEBOOK|2025-02-19T17:20:00,0.130750066
Post_1793,Facebook,Sponsored,Customer Story,Image,UK,-3.436,55.3781,46648,193920,23047,7159,9681,0.240554534,231527,0,0,2593.0,0.0112,True,Tracked,#Testimonial,2024-08-25 13:12:00,2024-08-25 00:00:00,13,High,1:12:00 PM,8/25/2024,Post_1793|FACEBOOK|2024-08-25T13:12:00,0.240554534
Post_1793,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,36311,193920,23047,7159,9681,0.187248832,231527,188683,0,2477.0,0.0107,True,Tracked,#SuccessStory,2024-08-25 13:12:00,2024-08-25 00:00:00,13,Medium,1:12:00 PM,8/25/2024,Post_1793|TIKTOK|2024-08-25T13:12:00,0.187248832
Post_4378,TikTok,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,32035,200167,37229,10104,6263,0.160045427,231200,0,249447,3999.0,0.0173,True,Tracked,#EventRecap,2025-02-22 17:16:00,2025-02-22 00:00:00,17,Medium,5:16:00 PM,2/22/2025,Post_4378|TIKTOK|2025-02-22T17:16:00,0.160045427
Post_2313,Facebook,Organic,Customer Story,Image,Germany,10.4515,51.1657,40512,193255,35333,11186,6009,0.209632818,230974,0,0,5035.0,0.0218,True,Tracked,#Testimonial,2025-01-04 17:31:00,2025-01-04 00:00:00,17,High,5:31:00 PM,1/4/2025,Post_2313|FACEBOOK|2025-01-04T17:31:00,0.209632818
Post_4063,LinkedIn,Organic,Entertainment,Article,Brazil,-51.9253,-14.235,19429,198384,37039,11137,7785,10%,230701,0,0,6897.0,0.03,True,Tracked,#DidYouKnow,4:44:00 PM,1/31/2024,16,Low,4:44:00 PM,1/31/2024,Post_4063|LINKEDIN|2024-01-31T16:44:00,0.1
Post_4699,TikTok,Organic,Product Promotion,Live Stream,India,78.9629,20.5937,24348,193842,20792,12631,11458,0.125611087,230542,0,114903,3504.0,0.0152,True,Tracked,#FeatureHighlight,2025-04-01 09:35:00,2025-04-01 00:00:00,9,Medium,9:35:00 AM,4/1/2025,Post_4699|TIKTOK|2025-04-01T09:35:00,0.125611087
Post_4149,TikTok,Sponsored,Educational,Video,UK,-3.436,55.3781,41469,203470,47859,10727,5673,0.203812108,230322,193056,0,4606.0,0.02,True,Tracked,#SuccessStory,2024-05-29 15:37:00,2024-05-29 00:00:00,15,High,3:37:00 PM,5/29/2024,Post_4149|TIKTOK|2024-05-29T15:37:00,0.203812108
Post_1136,TikTok,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,25045,197786,36439,7622,5519,0.126631564,230176,0,198374,2831.0,0.0123,True,Tracked,#EventRecap,2024-05-12 17:35:00,2024-05-12 00:00:00,17,Medium,5:35:00 PM,5/12/2024,Post_1136|TIKTOK|2024-05-12T17:35:00,0.126631564
Post_2442,TikTok,Sponsored,Educational,Video,Germany,10.4515,51.1657,31464,181575,32233,7385,7527,0.173287637,230068,180644,0,3312.0,0.0144,True,Tracked,#SuccessStory,2024-08-07 16:48:00,2024-08-07 00:00:00,16,Medium,4:48:00 PM,8/7/2024,Post_2442|TIKTOK|2024-08-07T16:48:00,0.173287637
Post_1842,Facebook,Organic,Customer Story,Text,India,78.9629,20.5937,29718,195084,47211,9729,5596,0.152336082,229170,0,0,6462.0,0.0282,True,Tracked,#SuccessStory,2024-12-05 18:01:00,2024-12-05 00:00:00,18,Medium,6:01:00 PM,12/5/2024,Post_1842|FACEBOOK|2024-12-05T18:01:00,0.152336082
Post_4820,Facebook,Organic,Product Promotion,Video,UK,-3.436,55.3781,24317,187707,41763,13621,5521,0.129550007,228989,167091,0,3892.0,0.017,True,Tracked,#ProductDemo,2024-12-21 08:00:00,2024-12-21 00:00:00,8,Medium,8:00:00 AM,12/21/2024,Post_4820|FACEBOOK|2024-12-21T08:00:00,0.129550007
Post_4803,TikTok,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,20694,203993,39066,6508,10372,0.101444703,228949,0,152672,2724.0,0.0119,True,Tracked,#EventRecap,2025-04-06 14:28:00,2025-04-06 00:00:00,14,Medium,2:28:00 PM,4/6/2025,Post_4803|TIKTOK|2025-04-06T14:28:00,0.101444703
Post_4493,TikTok,Organic,Customer Story,Live Stream,Canada,-106.3468,56.1304,30584,190835,24592,9775,10183,0.160268668,228225,0,196590,3012.0,0.0132,True,Tracked,#SuccessStory,2024-11-18 11:30:00,2024-11-18 00:00:00,11,Medium,11:30:00 AM,11/18/2024,Post_4493|TIKTOK|2024-11-18T11:30:00,0.160268668
Post_3779,TikTok,Organic,Product Promotion,Live Stream,India,78.9629,20.5937,25073,204876,24147,8125,10963,0.12238371,227961,0,124675,4012.0,0.0176,True,Tracked,#FeatureHighlight,2024-10-18 19:00:00,2024-10-18 00:00:00,19,Medium,7:00:00 PM,10/18/2024,Post_3779|TIKTOK|2024-10-18T19:00:00,0.12238371
Post_2440,TikTok,Organic,Event / Webinar,Live Stream,India,78.9629,20.5937,26947,188701,30319,8411,5543,0.14280628,227668,0,78562,4963.0,0.0218,True,Tracked,#EventRecap,2024-01-21 10:47:00,2024-01-21 00:00:00,10,Medium,10:47:00 AM,1/21/2024,Post_2440|TIKTOK|2024-01-21T10:47:00,0.14280628
Post_2407,TikTok,Organic,Educational,Video,India,78.9629,20.5937,32552,184871,24057,12703,8966,0.176080544,226834,181533,0,2835.0,0.0125,True,Tracked,#SuccessStory,2024-07-14 16:56:00,2024-07-14 00:00:00,16,Medium,4:56:00 PM,7/14/2024,Post_2407|TIKTOK|2024-07-14T16:56:00,0.176080544
Post_414,TikTok,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,21707,185066,32981,6140,9855,0.117297926,225742,0,78733,2754.0,0.0122,True,Tracked,#EventRecap,2024-04-06 12:48:00,2024-04-06 00:00:00,12,Medium,12:48:00 PM,4/6/2024,Post_414|TIKTOK|2024-04-06T12:48:00,0.117297926
Post_878,LinkedIn,Organic,Customer Story,Live Stream,Australia,133.7751,-25.2744,35328,204620,36081,14952,11180,17%,225487,0,1667069,2322.0,0.01,True,Tracked,#CustomerSuccess,12:29:00 PM,8/25/2024,12,Medium,12:29:00 PM,8/25/2024,Post_878|LINKEDIN|2024-08-25T12:29:00,0.17
Post_3544,LinkedIn,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,30684,177438,26336,6105,3961,17%,225421,0,1595654,2479.0,0.01,True,Tracked,#EventSummary,8:57:00 AM,9/21/2024,8,Medium,8:57:00 AM,9/21/2024,Post_3544|LINKEDIN|2024-09-21T08:57:00,0.17
Post_3756,TikTok,Sponsored,Educational,Video,Canada,-106.3468,56.1304,40019,193500,38277,11674,7042,0.206821652,224946,181595,0,4656.0,0.0207,True,Tracked,#SuccessStory,2024-05-16 12:13:00,2024-05-16 00:00:00,12,High,12:13:00 PM,5/16/2024,Post_3756|TIKTOK|2024-05-16T12:13:00,0.206821652
Post_825,Facebook,Organic,Customer Story,Text,Japan,138.2529,36.2048,29177,191821,38437,10394,7046,0.152108254,224730,0,0,4696.0,0.0209,True,Tracked,#SuccessStory,2025-02-25 10:25:00,2025-02-25 00:00:00,10,Medium,10:25:00 AM,2/25/2025,Post_825|FACEBOOK|2025-02-25T10:25:00,0.152108254
Post_3606,TikTok,Organic,Customer Story,Video,USA,-95.7129,37.0902,37686,183543,37209,9788,6142,0.205328447,224625,171540,0,2897.0,0.0129,True,Tracked,#SuccessStory,2024-02-11 13:21:00,2024-02-11 00:00:00,13,High,1:21:00 PM,2/11/2024,Post_3606|TIKTOK|2024-02-11T13:21:00,0.205328447
Post_3867,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,35368,186601,36172,9434,5481,0.189541161,224452,168305,0,3366.0,0.015,True,Tracked,#SuccessStory,2024-03-13 16:19:00,2024-03-13 00:00:00,16,Medium,4:19:00 PM,3/13/2024,Post_3867|TIKTOK|2024-03-13T16:19:00,0.189541161
Post_371,Facebook,Sponsored,Entertainment,Image,India,78.9629,20.5937,14435,181819,27654,13634,3795,0.079395461,224138,0,0,5693.0,0.0254,True,Tracked,#MemeMonday,2024-03-16 15:59:00,2024-03-16 00:00:00,15,Low,3:59:00 PM,3/16/2024,Post_371|FACEBOOK|2024-03-16T15:59:00,0.079395461
Post_940,TikTok,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,33596,192087,32148,11310,8228,0.174900737,224066,0,128883,5019.0,0.0224,True,Tracked,#EventRecap,2025-01-31 17:45:00,2025-01-31 00:00:00,17,Medium,5:45:00 PM,1/31/2025,Post_940|TIKTOK|2025-01-31T17:45:00,0.174900737
Post_608,Facebook,Sponsored,Customer Story,Video,Brazil,-51.9253,-14.235,47720,200809,26710,9543,7008,0.237642761,223649,192747,0,3287.0,0.0147,True,Tracked,#CustomerStory,2024-08-20 12:46:00,2024-08-20 00:00:00,12,High,12:46:00 PM,8/20/2024,Post_608|FACEBOOK|2024-08-20T12:46:00,0.237642761
Post_1216,TikTok,Organic,Educational,Video,Japan,138.2529,36.2048,37089,198983,30823,13999,8144,0.186394731,223527,184976,0,2525.0,0.0113,True,Tracked,#SuccessStory,2024-10-14 12:06:00,2024-10-14 00:00:00,12,Medium,12:06:00 PM,10/14/2024,Post_1216|TIKTOK|2024-10-14T12:06:00,0.186394731
Post_3050,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,48658,202066,31073,7482,6673,0.240805266,223504,185794,0,2682.0,0.012,True,Tracked,#SuccessStory,2024-11-06 12:13:00,2024-11-06 00:00:00,12,High,12:13:00 PM,11/6/2024,Post_3050|TIKTOK|2024-11-06T12:13:00,0.240805266
Post_3050,LinkedIn,Organic,Educational,Article,UK,-3.436,55.3781,39284,202066,31073,7482,6673,19%,223504,0,0,5587.0,0.03,True,Tracked,#DidYouKnow,12:13:00 PM,11/6/2024,12,Medium,12:13:00 PM,11/6/2024,Post_3050|LINKEDIN|2024-11-06T12:13:00,0.19
Post_596,TikTok,Organic,Educational,Video,Japan,138.2529,36.2048,41465,180151,29606,10276,8621,0.230171897,223464,177533,0,4178.0,0.0187,True,Tracked,#SuccessStory,2024-09-04 18:56:00,2024-09-04 00:00:00,18,High,6:56:00 PM,9/4/2024,Post_596|TIKTOK|2024-09-04T18:56:00,0.230171897
Post_596,Facebook,Organic,Customer Story,Text,Japan,138.2529,36.2048,28235,180151,29606,10276,8621,0.156734991,223464,0,0,4111.0,0.0184,True,Tracked,#SuccessStory,2024-09-04 18:56:00,2024-09-04 00:00:00,18,Medium,6:56:00 PM,9/4/2024,Post_596|FACEBOOK|2024-09-04T18:56:00,0.156734991
Post_4177,TikTok,Organic,Educational,Video,Brazil,-51.9253,-14.235,28616,181076,38088,5820,5001,0.15803324,223235,155998,0,4286.0,0.0192,True,Tracked,#SuccessStory,2024-04-13 11:12:00,2024-04-13 00:00:00,11,Medium,11:12:00 AM,4/13/2024,Post_4177|TIKTOK|2024-04-13T11:12:00,0.15803324
Post_381,TikTok,Organic,Educational,Video,India,78.9629,20.5937,32067,185403,23120,8623,9320,0.17296217,223202,4574,0,4307.0,0.0193,True,Tracked,#SuccessStory,2025-04-30 15:07:00,2025-04-30 00:00:00,15,Medium,3:07:00 PM,4/30/2025,Post_381|TIKTOK|2025-04-30T15:07:00,0.17296217
Post_3489,TikTok,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,25516,188605,24187,6285,5195,0.135291591,222951,0,79549,4213.0,0.0189,True,Tracked,#EventRecap,2025-04-20 14:04:00,2025-04-20 00:00:00,14,Medium,2:04:00 PM,4/20/2025,Post_3489|TIKTOK|2025-04-20T14:04:00,0.135291591
Post_5000,Facebook,Sponsored,Customer Story,Video,Japan,138.2529,36.2048,36957,190984,45490,11623,9331,0.1935109,222926,168412,0,4971.0,0.0223,True,Tracked,#CustomerStory,2024-01-21 10:28:00,2024-01-21 00:00:00,10,Medium,10:28:00 AM,1/21/2024,Post_5000|FACEBOOK|2024-01-21T10:28:00,0.1935109
Post_3899,TikTok,Organic,Product Promotion,Live Stream,Australia,133.7751,-25.2744,27018,188196,28142,9544,7028,0.14356371,222498,0,175935,3604.0,0.0162,True,Tracked,#FeatureHighlight,2024-01-03 15:18:00,2024-01-03 00:00:00,15,Medium,3:18:00 PM,1/3/2024,Post_3899|TIKTOK|2024-01-03T15:18:00,0.14356371
Post_4678,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,31628,191987,28394,8925,7698,0.164742796,222052,167225,0,4707.0,0.0212,True,Tracked,#SuccessStory,2024-05-03 12:53:00,2024-05-03 00:00:00,12,Medium,12:53:00 PM,5/3/2024,Post_4678|TIKTOK|2024-05-03T12:53:00,0.164742796
Post_3687,LinkedIn,Organic,Customer Story,Live Stream,UK,-3.436,55.3781,43457,179008,39507,6926,7109,24%,221541,0,1477986,5472.0,0.02,True,Tracked,#CustomerSuccess,3:02:00 PM,5/1/2024,15,High,3:02:00 PM,5/1/2024,Post_3687|LINKEDIN|2024-05-01T15:02:00,0.24
Post_1765,TikTok,Sponsored,Educational,Video,Australia,133.7751,-25.2744,34747,193463,40180,12989,4262,0.179606663,221365,184823,0,3010.0,0.0136,True,Tracked,#SuccessStory,2024-01-12 10:32:00,2024-01-12 00:00:00,10,Medium,10:32:00 AM,1/12/2024,Post_1765|TIKTOK|2024-01-12T10:32:00,0.179606663
Post_1553,Facebook,Organic,Product Promotion,Live Stream,Japan,138.2529,36.2048,20084,173963,22591,10330,3924,0.115450733,221365,0,1942249,3940.0,0.0178,True,Tracked,#ProductDemo,2024-09-27 15:40:00,2024-09-27 00:00:00,15,Medium,3:40:00 PM,9/27/2024,Post_1553|FACEBOOK|2024-09-27T15:40:00,0.115450733
Post_3454,TikTok,Organic,Product Promotion,Live Stream,Australia,133.7751,-25.2744,22836,197883,25324,8266,10234,0.11540642,221363,0,159368,4936.0,0.0223,True,Tracked,#FeatureHighlight,2024-03-22 17:24:00,2024-03-22 00:00:00,17,Medium,5:24:00 PM,3/22/2024,Post_3454|TIKTOK|2024-03-22T17:24:00,0.11540642
Post_792,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,33134,181894,40098,10370,4214,0.182163058,220668,181410,0,3839.0,0.0174,True,Tracked,#SuccessStory,2024-02-22 15:02:00,2024-02-22 00:00:00,15,Medium,3:02:00 PM,2/22/2024,Post_792|TIKTOK|2024-02-22T15:02:00,0.182163058
Post_792,Facebook,Sponsored,Customer Story,Image,Canada,-106.3468,56.1304,27755,181894,40098,10370,4214,0.152592948,220668,0,0,3618.0,0.0164,True,Tracked,#Testimonial,2024-02-22 15:02:00,2024-02-22 00:00:00,15,Medium,3:02:00 PM,2/22/2024,Post_792|FACEBOOK|2024-02-22T15:02:00,0.152592948
Post_2308,TikTok,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,33676,196121,48068,13840,4783,0.17171337,220508,0,198618,4079.0,0.0185,True,Tracked,#EventRecap,2024-03-25 11:00:00,2024-03-25 00:00:00,11,Medium,11:00:00 AM,3/25/2024,Post_2308|TIKTOK|2024-03-25T11:00:00,0.17171337
Post_3326,Facebook,Organic,Educational,Text,Germany,10.4515,51.1657,39908,180417,36503,9378,10706,0.221200917,218992,0,0,4883.0,0.0223,True,Tracked,#SuccessStory,2024-07-04 18:11:00,2024-07-04 00:00:00,18,High,6:11:00 PM,7/4/2024,Post_3326|FACEBOOK|2024-07-04T18:11:00,0.221200917
Post_2999,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,39386,184804,34782,12532,6751,0.213125368,218816,164329,0,4879.0,0.0223,True,Tracked,#SuccessStory,2024-06-15 12:03:00,2024-06-15 00:00:00,12,High,12:03:00 PM,6/15/2024,Post_2999|TIKTOK|2024-06-15T12:03:00,0.213125368
Post_182,Facebook,Organic,Customer Story,Text,UK,-3.436,55.3781,47152,193753,29866,6699,10984,0.24336454,218430,0,0,5679.0,0.026,True,Tracked,#SuccessStory,2024-06-08 15:36:00,2024-06-08 00:00:00,15,High,3:36:00 PM,6/8/2024,Post_182|FACEBOOK|2024-06-08T15:36:00,0.24336454
Post_3683,LinkedIn,Organic,Educational,Article,Japan,138.2529,36.2048,40840,168873,25939,10941,9816,24%,218287,0,0,3863.0,0.02,True,Tracked,#CustomerSuccess,12:33:00 PM,3/5/2025,12,High,12:33:00 PM,3/5/2025,Post_3683|LINKEDIN|2025-03-05T12:33:00,0.24
Post_2564,TikTok,Sponsored,Educational,Video,USA,-95.7129,37.0902,35998,175257,42066,5564,8897,0.205403031,218115,149724,0,5365.0,0.0246,True,Tracked,#SuccessStory,2024-11-11 10:31:00,2024-11-11 00:00:00,10,High,10:31:00 AM,11/11/2024,Post_2564|TIKTOK|2024-11-11T10:31:00,0.205403031
Post_2463,TikTok,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,22498,169322,41307,12521,8497,0.132873145,217865,0,105032,4291.0,0.0197,True,Tracked,#EventRecap,2024-07-06 15:36:00,2024-07-06 00:00:00,15,Medium,3:36:00 PM,7/6/2024,Post_2463|TIKTOK|2024-07-06T15:36:00,0.132873145
Post_2472,LinkedIn,Organic,Educational,PDF,Australia,133.7751,-25.2744,38241,178595,24153,9309,4682,21%,217740,0,0,3875.0,0.02,True,Tracked,#SuccessStory,12:01:00 PM,8/9/2024,12,High,12:01:00 PM,8/9/2024,Post_2472|LINKEDIN|2024-08-09T12:01:00,0.21
Post_954,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,32403,180180,40089,13380,4228,0.179840244,217598,170310,0,2719.0,0.0125,True,Tracked,#SuccessStory,2024-02-28 08:55:00,2024-02-28 00:00:00,8,Medium,8:55:00 AM,2/28/2024,Post_954|TIKTOK|2024-02-28T08:55:00,0.179840244
Post_531,LinkedIn,Organic,Customer Story,Article,Canada,-106.3468,56.1304,40360,194927,44492,7866,4453,21%,217109,0,0,6448.0,0.03,True,Tracked,#CustomerSuccess,11:09:00 AM,4/27/2025,11,High,11:09:00 AM,4/27/2025,Post_531|LINKEDIN|2025-04-27T11:09:00,0.21
Post_531,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,33793,194927,44492,7866,4453,0.173365846,217109,173462,0,2844.0,0.0131,True,Tracked,#SuccessStory,2025-04-27 11:09:00,2025-04-27 00:00:00,11,Medium,11:09:00 AM,4/27/2025,Post_531|TIKTOK|2025-04-27T11:09:00,0.173365846
Post_531,Facebook,Sponsored,Customer Story,Video,Canada,-106.3468,56.1304,32792,194927,44492,7866,4453,0.168229751,217109,186368,0,4211.0,0.0194,True,Tracked,#CustomerStory,2025-04-27 11:09:00,2025-04-27 00:00:00,11,Medium,11:09:00 AM,4/27/2025,Post_531|FACEBOOK|2025-04-27T11:09:00,0.168229751
Post_2873,TikTok,Organic,Educational,Video,India,78.9629,20.5937,39862,184328,26757,6540,7298,0.216259301,216721,179929,0,5136.0,0.0237,True,Tracked,#SuccessStory,2024-11-08 17:33:00,2024-11-08 00:00:00,17,High,5:33:00 PM,11/8/2024,Post_2873|TIKTOK|2024-11-08T17:33:00,0.216259301
Post_4091,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,29076,168784,39257,9652,3646,0.172269268,216715,160809,0,5049.0,0.0233,True,Tracked,#SuccessStory,2025-04-09 10:24:00,2025-04-09 00:00:00,10,Medium,10:24:00 AM,4/9/2025,Post_4091|TIKTOK|2025-04-09T10:24:00,0.172269268
Post_3564,TikTok,Organic,Product Promotion,Live Stream,Australia,133.7751,-25.2744,20707,183611,26129,13633,6604,0.112777969,216693,0,151337,4550.0,0.021,True,Tracked,#FeatureHighlight,2025-01-05 16:44:00,2025-01-05 00:00:00,16,Medium,4:44:00 PM,1/5/2025,Post_3564|TIKTOK|2025-01-05T16:44:00,0.112777969
Post_1248,TikTok,Organic,Product Promotion,Live Stream,USA,-95.7129,37.0902,14421,169847,39437,7883,4163,0.08490795,216385,0,209026,2683.0,0.0124,True,Tracked,#FeatureHighlight,2024-09-16 12:45:00,2024-09-16 00:00:00,12,Low,12:45:00 PM,9/16/2024,Post_1248|TIKTOK|2024-09-16T12:45:00,0.08490795
Post_1659,TikTok,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,21457,190317,32636,8526,7726,0.112747695,215643,0,294428,5175.0,0.024,True,Tracked,#EventRecap,2024-01-10 17:48:00,2024-01-10 00:00:00,17,Medium,5:48:00 PM,1/10/2024,Post_1659|TIKTOK|2024-01-10T17:48:00,0.112747695
Post_2884,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,36270,172462,41100,5613,6755,0.210308821,214647,159644,0,3842.0,0.0179,True,Tracked,#SuccessStory,2024-04-14 17:01:00,2024-04-14 00:00:00,17,High,5:01:00 PM,4/14/2024,Post_2884|TIKTOK|2024-04-14T17:01:00,0.210308821
Post_2861,TikTok,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,22409,171696,24666,6262,9223,0.130519433,214513,0,100381,3432.0,0.016,True,Tracked,#EventRecap,2024-06-10 11:48:00,2024-06-10 00:00:00,11,Medium,11:48:00 AM,6/10/2024,Post_2861|TIKTOK|2024-06-10T11:48:00,0.130519433
Post_3465,TikTok,Organic,Event / Webinar,Live Stream,Canada,-106.3468,56.1304,26365,175161,36945,9583,3703,0.150521374,214286,0,152859,4264.0,0.0199,True,Tracked,#EventRecap,2024-11-15 10:01:00,2024-11-15 00:00:00,10,Medium,10:01:00 AM,11/15/2024,Post_3465|TIKTOK|2024-11-15T10:01:00,0.150521374
Post_2289,TikTok,Organic,Educational,Live Stream,UK,-3.436,55.3781,34456,172485,20785,9929,7626,0.199764899,214071,0,220053,2954.0,0.0138,True,Tracked,#SuccessStory,2024-03-31 12:56:00,2024-03-31 00:00:00,12,Medium,12:56:00 PM,3/31/2024,Post_2289|TIKTOK|2024-03-31T12:56:00,0.199764899
Post_3611,TikTok,Organic,Customer Story,Video,Japan,138.2529,36.2048,37370,178373,19257,12197,8318,0.209508035,213995,172189,0,5114.0,0.0239,True,Tracked,#SuccessStory,2024-04-13 16:18:00,2024-04-13 00:00:00,16,High,4:18:00 PM,4/13/2024,Post_3611|TIKTOK|2024-04-13T16:18:00,0.209508035
Post_4144,Facebook,Organic,Customer Story,Live Stream,Japan,138.2529,36.2048,38111,179401,23568,8179,4423,0.212439699,213734,0,197175,5792.0,0.0271,True,Tracked,#CustomerStory,2025-02-08 15:44:00,2025-02-08 00:00:00,15,High,3:44:00 PM,2/8/2025,Post_4144|FACEBOOK|2025-02-08T15:44:00,0.212439699
Post_4435,Facebook,Sponsored,Customer Story,Text,USA,-95.7129,37.0902,31936,181554,37676,10694,10616,0.175908405,213699,0,0,2778.0,0.013,True,Tracked,#SuccessStory,2025-04-23 11:19:00,2025-04-23 00:00:00,11,Medium,11:19:00 AM,4/23/2025,Post_4435|FACEBOOK|2025-04-23T11:19:00,0.175908405
Post_4492,TikTok,Sponsored,Customer Story,Video,India,78.9629,20.5937,45980,184424,18749,12635,8456,0.249320632,213672,181529,0,3931.0,0.0184,True,Tracked,#SuccessStory,2024-11-27 16:34:00,2024-11-27 00:00:00,16,High,4:34:00 PM,11/27/2024,Post_4492|TIKTOK|2024-11-27T16:34:00,0.249320632
