post_key,post_id,platform_id,content_id,date_id,geo_id,post_date_clean,post_hour_clean,post_published_at,Impressions,Views,Engagement,Likes,Comments,Shares,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Has_click_data,Traffic_scope,Engagement_Rate,engagement_rate_num,Engagement_Level,Platform,Content_Type,Content_Category,Post_Type
Post_3788|INSTAGRAM|2024-01-01T17:03:00,Post_3788,PLT_IG,db879f8eb4,20240101,d1f898211a,2024-01-01,5:03:00 PM,2024-01-01 17:03:00,359986,283672,39374,51584,16422,13222,0,493035,,,false,Not tracked,0.138802862,0.138802862,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_378|X.COM|2024-05-07T17:38:00,Post_378,PLT_X,aa7a1d871d,20240507,d1f898211a,2024-05-07,5:38:00 PM,2024-05-07 17:38:00,336842,265231,30626,45806,15337,10155,0,0,,,false,Not tracked,0.115471296,0.115471296,Medium,X.com,Organic,Event / Webinar,Text
Post_4146|X.COM|2025-01-07T10:23:00,Post_4146,PLT_X,674801a63c,20250107,d1f898211a,2025-01-07,10:23:00 AM,2025-01-07 10:23:00,336786,260264,26660,60434,8815,10039,0,0,,,false,Not tracked,0.102434854,0.102434854,Medium,X.com,Organic,Event / Webinar,Image
Post_502|X.COM|2025-01-02T12:36:00,Post_502,PLT_X,aa7a1d871d,20250102,d1f898211a,2025-01-02,12:36:00 PM,2025-01-02 12:36:00,328400,274395,35369,30143,8194,11363,0,0,,,false,Not tracked,0.128900507,0.128900507,Medium,X.com,Organic,Event / Webinar,Text
Post_2414|X.COM|2025-03-15T19:37:00,Post_2414,PLT_X,aa7a1d871d,20250315,d1f898211a,2025-03-15,7:37:00 PM,2025-03-15 19:37:00,304783,263570,38757,61363,15319,8783,0,0,,,false,Not tracked,0.14704913,0.14704913,Medium,X.com,Organic,Event / Webinar,Text
Post_597|X.COM|2025-03-24T10:52:00,Post_597,PLT_X,674801a63c,20250324,d1f898211a,2025-03-24,10:52:00 AM,2025-03-24 10:52:00,301678,250044,42400,40455,11316,18384,0,0,,,false,Not tracked,0.169570498,0.169570498,Medium,X.com,Organic,Event / Webinar,Image
Post_4848|INSTAGRAM|2025-03-31T15:05:00,Post_4848,PLT_IG,db879f8eb4,20250331,d1f898211a,2025-03-31,3:05:00 PM,2025-03-31 15:05:00,294712,247357,25948,34959,8957,19263,0,380640,,,false,Not tracked,0.104904956,0.104904956,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_2265|INSTAGRAM|2024-08-08T18:08:00,Post_2265,PLT_IG,db879f8eb4,20240808,d1f898211a,2024-08-08,6:08:00 PM,2024-08-08 18:08:00,291834,260307,27836,60484,8773,20259,0,175338,,,false,Not tracked,0.106935697,0.106935697,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_2059|X.COM|2024-03-13T15:17:00,Post_2059,PLT_X,aa7a1d871d,20240313,d1f898211a,2024-03-13,3:17:00 PM,2024-03-13 15:17:00,288002,235818,25767,56872,8391,9752,0,0,,,false,Not tracked,0.109269219,0.109269219,Medium,X.com,Organic,Event / Webinar,Text
Post_4826|INSTAGRAM|2024-10-11T10:27:00,Post_4826,PLT_IG,db879f8eb4,20241011,d1f898211a,2024-10-11,10:27:00 AM,2024-10-11 10:27:00,281301,252089,41087,34010,13361,11528,0,230338,,,false,Not tracked,0.162988138,0.162988138,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_3983|INSTAGRAM|2024-03-30T12:52:00,Post_3983,PLT_IG,db879f8eb4,20240330,d1f898211a,2024-03-30,12:52:00 PM,2024-03-30 12:52:00,279680,235068,31340,36085,11356,18635,0,104846,,,false,Not tracked,0.133326542,0.133326542,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_2525|X.COM|2024-03-02T15:50:00,Post_2525,PLT_X,aa7a1d871d,20240302,d1f898211a,2024-03-02,3:50:00 PM,2024-03-02 15:50:00,278866,229529,40971,31522,6360,9577,0,0,,,false,Not tracked,0.178503461,0.178503461,Medium,X.com,Organic,Event / Webinar,Text
Post_2898|INSTAGRAM|2024-01-05T16:56:00,Post_2898,PLT_IG,db879f8eb4,20240105,d1f898211a,2024-01-05,4:56:00 PM,2024-01-05 16:56:00,276488,230639,26836,53520,5740,8438,0,210564,,,false,Not tracked,0.116357062,0.116357062,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_4205|INSTAGRAM|2024-12-08T15:24:00,Post_4205,PLT_IG,db879f8eb4,20241208,d1f898211a,2024-12-08,3:24:00 PM,2024-12-08 15:24:00,259973,236184,35088,52664,11070,8580,0,143894,,,false,Not tracked,0.148562794,0.148562794,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_2875|INSTAGRAM|2024-01-06T11:34:00,Post_2875,PLT_IG,db879f8eb4,20240106,d1f898211a,2024-01-06,11:34:00 AM,2024-01-06 11:34:00,245674,194383,27818,37409,5425,12489,0,464434,,,false,Not tracked,0.143110257,0.143110257,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_1974|INSTAGRAM|2024-09-13T12:30:00,Post_1974,PLT_IG,db879f8eb4,20240913,d1f898211a,2024-09-13,12:30:00 PM,2024-09-13 12:30:00,241345,211886,37857,45856,6142,11509,0,166160,,,false,Not tracked,0.178667751,0.178667751,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_503|INSTAGRAM|2024-04-04T10:52:00,Post_503,PLT_IG,db879f8eb4,20240404,d1f898211a,2024-04-04,10:52:00 AM,2024-04-04 10:52:00,234330,180495,26902,43980,9278,13922,0,317792,,,false,Not tracked,0.149049073,0.149049073,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_424|INSTAGRAM|2025-01-14T10:59:00,Post_424,PLT_IG,db879f8eb4,20250114,d1f898211a,2025-01-14,10:59:00 AM,2025-01-14 10:59:00,215847,192246,20173,30673,8590,6604,0,238089,,,false,Not tracked,0.104936301,0.104936301,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_2607|X.COM|2024-09-12T11:56:00,Post_2607,PLT_X,aa7a1d871d,20240912,d1f898211a,2024-09-12,11:56:00 AM,2024-09-12 11:56:00,204436,183529,30133,31823,4395,12969,0,0,,,false,Not tracked,0.164190732,0.164190732,Medium,X.com,Organic,Event / Webinar,Text
Post_4002|INSTAGRAM|2024-08-13T08:23:00,Post_4002,PLT_IG,db879f8eb4,20240813,d1f898211a,2024-08-13,8:23:00 AM,2024-08-13 08:23:00,183232,148195,24766,16991,3446,7918,0,416147,,,false,Not tracked,0.167122264,0.167122264,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_1843|INSTAGRAM|2025-02-09T15:37:00,Post_1843,PLT_IG,db879f8eb4,20250209,d1f898211a,2025-02-09,3:37:00 PM,2025-02-09 15:37:00,166002,150035,22251,28670,8196,8076,0,357547,,,false,Not tracked,0.148306234,0.148306234,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_1149|X.COM|2024-07-15T17:18:00,Post_1149,PLT_X,aa7a1d871d,20240715,d1f898211a,2024-07-15,5:18:00 PM,2024-07-15 17:18:00,162447,136194,18750,29909,3193,8989,0,0,,,false,Not tracked,0.137673287,0.137673287,Medium,X.com,Organic,Event / Webinar,Text
Post_4381|INSTAGRAM|2024-02-26T11:35:00,Post_4381,PLT_IG,db879f8eb4,20240226,d1f898211a,2024-02-26,11:35:00 AM,2024-02-26 11:35:00,64509,56726,6240,9986,2519,3125,0,362247,,,false,Not tracked,0.110003452,0.110003452,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_969|INSTAGRAM|2025-03-19T15:39:00,Post_969,PLT_IG,db879f8eb4,20250319,d1f898211a,2025-03-19,3:39:00 PM,2025-03-19 15:39:00,36503,30130,4834,6979,1598,1211,0,121844,,,false,Not tracked,0.160441509,0.160441509,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_4839|TIKTOK|2025-01-22T15:10:00,Post_4839,PLT_TT,db879f8eb4,20250122,8fb3466f2c,2025-01-22,3:10:00 PM,2025-01-22 15:10:00,687369,554254,93584,123184,24376,31081,0,277002,9898.0,0.0144,true,Tracked,0.168848371,0.168848371,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_3655|TIKTOK|2024-01-24T15:51:00,Post_3655,PLT_TT,db879f8eb4,20240124,8fb3466f2c,2024-01-24,3:51:00 PM,2024-01-24 15:51:00,387273,310404,47554,73083,7279,11852,0,118300,8984.0,0.0232,true,Tracked,0.15320287,0.15320287,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_131|TIKTOK|2024-07-29T12:03:00,Post_131,PLT_TT,db879f8eb4,20240729,8fb3466f2c,2024-07-29,12:03:00 PM,2024-07-29 12:03:00,358382,287114,36319,69123,6505,11215,0,193618,6701.0,0.0187,true,Tracked,0.126497193,0.126497193,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_1102|TIKTOK|2024-03-21T16:07:00,Post_1102,PLT_TT,db879f8eb4,20240321,8fb3466f2c,2024-03-21,4:07:00 PM,2024-03-21 16:07:00,323048,261179,29111,44122,5978,14351,0,175805,5233.0,0.0162,true,Tracked,0.111463696,0.111463696,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_4070|TIKTOK|2024-04-18T12:05:00,Post_4070,PLT_TT,db879f8eb4,20240418,8fb3466f2c,2024-04-18,12:05:00 PM,2024-04-18 12:05:00,296323,230095,23471,51350,4865,16815,0,60834,6282.0,0.0212,true,Tracked,0.102008675,0.102008675,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_1249|TIKTOK|2024-04-04T15:00:00,Post_1249,PLT_TT,db879f8eb4,20240404,8fb3466f2c,2024-04-04,3:00:00 PM,2024-04-04 15:00:00,291760,224802,30743,32166,8573,15025,0,63686,7002.0,0.024,true,Tracked,0.13675907,0.13675907,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_4942|TIKTOK|2024-10-25T14:15:00,Post_4942,PLT_TT,db879f8eb4,20241025,8fb3466f2c,2024-10-25,2:15:00 PM,2024-10-25 14:15:00,279555,223650,25522,39414,12544,8188,0,281038,3103.0,0.0111,true,Tracked,0.114117778,0.114117778,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_2823|FACEBOOK|2025-01-30T12:48:00,Post_2823,PLT_FB,db879f8eb4,20250130,8fb3466f2c,2025-01-30,12:48:00 PM,2025-01-30 12:48:00,263879,227824,37634,53464,12083,8538,0,423434,3931.0,0.0149,true,Tracked,0.165190746,0.165190746,Medium,Facebook,Organic,Event / Webinar,Live Stream
Post_1912|TIKTOK|2024-04-10T18:39:00,Post_1912,PLT_TT,db879f8eb4,20240410,8fb3466f2c,2024-04-10,6:39:00 PM,2024-04-10 18:39:00,252538,208997,32644,48121,11589,15604,0,211600,5909.0,0.0234,true,Tracked,0.156195442,0.156195442,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_4803|TIKTOK|2025-04-06T14:28:00,Post_4803,PLT_TT,db879f8eb4,20250406,8fb3466f2c,2025-04-06,2:28:00 PM,2025-04-06 14:28:00,228949,203993,20694,39066,10372,6508,0,152672,2724.0,0.0119,true,Tracked,0.101444703,0.101444703,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_1659|TIKTOK|2024-01-10T17:48:00,Post_1659,PLT_TT,db879f8eb4,20240110,8fb3466f2c,2024-01-10,5:48:00 PM,2024-01-10 17:48:00,215643,190317,21457,32636,7726,8526,0,294428,5175.0,0.024,true,Tracked,0.112747695,0.112747695,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_2515|TIKTOK|2024-03-17T16:35:00,Post_2515,PLT_TT,db879f8eb4,20240317,8fb3466f2c,2024-03-17,4:35:00 PM,2024-03-17 16:35:00,190516,152617,18249,18217,7398,11797,0,174851,2686.0,0.0141,true,Tracked,0.1195779,0.1195779,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_3965|X.COM|2024-08-13T10:18:00,Post_3965,PLT_X,674801a63c,20240813,8fb3466f2c,2024-08-13,10:18:00 AM,2024-08-13 10:18:00,1259288,985217,147283,197338,33549,56857,0,0,,,false,Not tracked,0.149493489,0.149493489,Medium,X.com,Organic,Event / Webinar,Image
Post_2671|X.COM|2024-01-14T10:57:00,Post_2671,PLT_X,674801a63c,20240114,8fb3466f2c,2024-01-14,10:57:00 AM,2024-01-14 10:57:00,643827,578776,70384,115132,28278,18567,0,0,,,false,Not tracked,0.121609312,0.121609312,Medium,X.com,Organic,Event / Webinar,Image
Post_2225|INSTAGRAM|2025-03-01T16:16:00,Post_2225,PLT_IG,db879f8eb4,20250301,8fb3466f2c,2025-03-01,4:16:00 PM,2025-03-01 16:16:00,465425,390861,54155,85341,13273,26578,0,337987,,,false,Not tracked,0.138553657,0.138553657,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_4822|X.COM|2024-03-03T17:56:00,Post_4822,PLT_X,674801a63c,20240303,8fb3466f2c,2024-03-03,5:56:00 PM,2024-03-03 17:56:00,459881,357543,49100,45431,20134,14231,0,0,,,false,Not tracked,0.137327438,0.137327438,Medium,X.com,Organic,Event / Webinar,Image
Post_1010|INSTAGRAM|2024-05-19T17:09:00,Post_1010,PLT_IG,db879f8eb4,20240519,8fb3466f2c,2024-05-19,5:09:00 PM,2024-05-19 17:09:00,457959,362790,49939,74011,11668,24783,0,217566,,,false,Not tracked,0.137652653,0.137652653,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_49|X.COM|2024-10-09T17:50:00,Post_49,PLT_X,aa7a1d871d,20241009,8fb3466f2c,2024-10-09,5:50:00 PM,2024-10-09 17:50:00,452189,358305,37651,55151,18766,16008,0,0,,,false,Not tracked,0.105081699,0.105081699,Medium,X.com,Organic,Event / Webinar,Text
Post_4366|X.COM|2024-07-23T12:16:00,Post_4366,PLT_X,aa7a1d871d,20240723,8fb3466f2c,2024-07-23,12:16:00 PM,2024-07-23 12:16:00,450183,383374,44950,62637,11704,13244,0,0,,,false,Not tracked,0.117250866,0.117250866,Medium,X.com,Organic,Event / Webinar,Text
Post_4840|X.COM|2024-11-28T10:19:00,Post_4840,PLT_X,aa7a1d871d,20241128,8fb3466f2c,2024-11-28,10:19:00 AM,2024-11-28 10:19:00,445387,344815,40556,39227,16675,16050,0,0,,,false,Not tracked,0.117617953,0.117617953,Medium,X.com,Organic,Event / Webinar,Text
Post_3822|INSTAGRAM|2024-07-03T16:01:00,Post_3822,PLT_IG,db879f8eb4,20240703,8fb3466f2c,2024-07-03,4:01:00 PM,2024-07-03 16:01:00,416451,358760,46976,36608,20553,16592,0,475930,,,false,Not tracked,0.130941546,0.130941546,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_2838|INSTAGRAM|2024-07-10T10:20:00,Post_2838,PLT_IG,db879f8eb4,20240710,8fb3466f2c,2024-07-10,10:20:00 AM,2024-07-10 10:20:00,398009,357311,41091,38664,15917,24583,0,303431,,,false,Not tracked,0.115000665,0.115000665,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_2639|INSTAGRAM|2025-03-05T10:32:00,Post_2639,PLT_IG,db879f8eb4,20250305,8fb3466f2c,2025-03-05,10:32:00 AM,2025-03-05 10:32:00,383777,330582,34574,73969,15511,23866,0,114251,,,false,Not tracked,0.104587161,0.104587161,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_3396|INSTAGRAM|2024-04-02T15:24:00,Post_3396,PLT_IG,db879f8eb4,20240402,8fb3466f2c,2024-04-02,3:24:00 PM,2024-04-02 15:24:00,369901,310144,33106,59664,14616,14497,0,275060,,,false,Not tracked,0.106745417,0.106745417,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_4261|INSTAGRAM|2024-01-12T12:34:00,Post_4261,PLT_IG,db879f8eb4,20240112,8fb3466f2c,2024-01-12,12:34:00 PM,2024-01-12 12:34:00,368267,285543,45454,53419,11048,10326,0,267426,,,false,Not tracked,0.159186044,0.159186044,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_4456|INSTAGRAM|2024-07-31T16:43:00,Post_4456,PLT_IG,db879f8eb4,20240731,8fb3466f2c,2024-07-31,4:43:00 PM,2024-07-31 16:43:00,361926,290502,43332,54800,15622,16473,0,432688,,,false,Not tracked,0.149163751,0.149163751,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_206|X.COM|2024-09-13T13:53:00,Post_206,PLT_X,674801a63c,20240913,8fb3466f2c,2024-09-13,1:53:00 PM,2024-09-13 13:53:00,344582,308380,31630,68283,12962,19354,0,0,,,false,Not tracked,0.102568699,0.102568699,Medium,X.com,Organic,Event / Webinar,Image
Post_1111|X.COM|2024-07-03T12:13:00,Post_1111,PLT_X,aa7a1d871d,20240703,8fb3466f2c,2024-07-03,12:13:00 PM,2024-07-03 12:13:00,342404,276117,41170,32876,7298,14186,0,0,,,false,Not tracked,0.14910477,0.14910477,Medium,X.com,Organic,Event / Webinar,Text
Post_4971|X.COM|2024-01-19T12:16:00,Post_4971,PLT_X,674801a63c,20240119,8fb3466f2c,2024-01-19,12:16:00 PM,2024-01-19 12:16:00,339916,274970,30830,35888,13798,20674,0,0,,,false,Not tracked,0.112122142,0.112122142,Medium,X.com,Organic,Event / Webinar,Image
Post_4468|X.COM|2024-07-13T15:20:00,Post_4468,PLT_X,674801a63c,20240713,8fb3466f2c,2024-07-13,3:20:00 PM,2024-07-13 15:20:00,335246,266624,34782,64123,13127,18728,0,0,,,false,Not tracked,0.130453996,0.130453996,Medium,X.com,Organic,Event / Webinar,Image
Post_723|INSTAGRAM|2024-02-24T13:49:00,Post_723,PLT_IG,db879f8eb4,20240224,8fb3466f2c,2024-02-24,1:49:00 PM,2024-02-24 13:49:00,331382,257343,26857,51192,6386,16573,0,172473,,,false,Not tracked,0.104365555,0.104365555,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_1993|INSTAGRAM|2024-02-26T08:14:00,Post_1993,PLT_IG,db879f8eb4,20240226,8fb3466f2c,2024-02-26,8:14:00 AM,2024-02-26 08:14:00,327341,257562,35605,60138,10047,16108,0,288547,,,false,Not tracked,0.138239498,0.138239498,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_3094|INSTAGRAM|2024-07-10T09:35:00,Post_3094,PLT_IG,db879f8eb4,20240710,8fb3466f2c,2024-07-10,9:35:00 AM,2024-07-10 09:35:00,302253,243591,27460,43462,12959,7401,0,364731,,,false,Not tracked,0.112731082,0.112731082,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_3374|X.COM|2024-04-22T12:11:00,Post_3374,PLT_X,674801a63c,20240422,8fb3466f2c,2024-04-22,12:11:00 PM,2024-04-22 12:11:00,298917,261277,41576,29465,12401,15642,0,0,,,false,Not tracked,0.159127612,0.159127612,Medium,X.com,Organic,Event / Webinar,Image
Post_2803|X.COM|2025-01-29T17:33:00,Post_2803,PLT_X,aa7a1d871d,20250129,8fb3466f2c,2025-01-29,5:33:00 PM,2025-01-29 17:33:00,297071,237569,32053,23776,8192,14352,0,0,,,false,Not tracked,0.134924657,0.134924657,Medium,X.com,Organic,Event / Webinar,Text
Post_4954|X.COM|2024-03-02T17:16:00,Post_4954,PLT_X,674801a63c,20240302,8fb3466f2c,2024-03-02,5:16:00 PM,2024-03-02 17:16:00,296873,242352,25568,48590,8588,9951,0,0,,,false,Not tracked,0.105501748,0.105501748,Medium,X.com,Organic,Event / Webinar,Image
Post_3051|INSTAGRAM|2024-12-07T15:06:00,Post_3051,PLT_IG,db879f8eb4,20241207,8fb3466f2c,2024-12-07,3:06:00 PM,2024-12-07 15:06:00,296099,244096,31161,58864,9875,17957,0,102373,,,false,Not tracked,0.127660836,0.127660836,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_106|X.COM|2025-02-08T17:05:00,Post_106,PLT_X,aa7a1d871d,20250208,8fb3466f2c,2025-02-08,5:05:00 PM,2025-02-08 17:05:00,278898,246730,29874,27480,6198,8991,0,0,,,false,Not tracked,0.121081816,0.121081816,Medium,X.com,Organic,Event / Webinar,Text
Post_3413|X.COM|2025-02-27T09:44:00,Post_3413,PLT_X,674801a63c,20250227,8fb3466f2c,2025-02-27,9:44:00 AM,2025-02-27 09:44:00,272156,215880,37913,48373,11662,15466,0,0,,,false,Not tracked,0.175623029,0.175623029,Medium,X.com,Organic,Event / Webinar,Image
Post_2823|INSTAGRAM|2025-01-30T12:48:00,Post_2823,PLT_IG,db879f8eb4,20250130,8fb3466f2c,2025-01-30,12:48:00 PM,2025-01-30 12:48:00,263879,227824,39730,53464,12083,8538,0,423434,,,false,Not tracked,0.174389459,0.174389459,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_4913|X.COM|2024-01-18T14:39:00,Post_4913,PLT_X,674801a63c,20240118,8fb3466f2c,2024-01-18,2:39:00 PM,2024-01-18 14:39:00,262694,221978,38004,24659,7089,11994,0,0,,,false,Not tracked,0.171209382,0.171209382,Medium,X.com,Organic,Event / Webinar,Image
Post_2896|INSTAGRAM|2024-11-28T10:48:00,Post_2896,PLT_IG,db879f8eb4,20241128,8fb3466f2c,2024-11-28,10:48:00 AM,2024-11-28 10:48:00,239403,185316,21875,25496,6238,8658,0,419445,,,false,Not tracked,0.118043181,0.118043181,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_3927|INSTAGRAM|2024-01-27T15:15:00,Post_3927,PLT_IG,db879f8eb4,20240127,8fb3466f2c,2024-01-27,3:15:00 PM,2024-01-27 15:15:00,223304,198186,20213,44538,4219,12705,0,354251,,,false,Not tracked,0.101993002,0.101993002,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_262|X.COM|2024-01-28T15:27:00,Post_262,PLT_X,aa7a1d871d,20240128,8fb3466f2c,2024-01-28,3:27:00 PM,2024-01-28 15:27:00,200876,181245,22278,43513,7302,8302,0,0,,,false,Not tracked,0.122917332,0.122917332,Medium,X.com,Organic,Event / Webinar,Text
Post_2287|X.COM|2025-01-27T10:48:00,Post_2287,PLT_X,674801a63c,20250127,8fb3466f2c,2025-01-27,10:48:00 AM,2025-01-27 10:48:00,196068,169349,17754,22684,6265,9048,0,0,,,false,Not tracked,0.104837532,0.104837532,Medium,X.com,Organic,Event / Webinar,Image
Post_2110|X.COM|2024-09-25T10:06:00,Post_2110,PLT_X,674801a63c,20240925,8fb3466f2c,2024-09-25,10:06:00 AM,2024-09-25 10:06:00,194565,171192,22491,42761,8237,8842,0,0,,,false,Not tracked,0.131379925,0.131379925,Medium,X.com,Organic,Event / Webinar,Image
Post_4721|X.COM|2025-01-24T19:29:00,Post_4721,PLT_X,674801a63c,20250124,8fb3466f2c,2025-01-24,7:29:00 PM,2025-01-24 19:29:00,192018,160080,26014,20828,8358,11266,0,0,,,false,Not tracked,0.162507971,0.162507971,Medium,X.com,Organic,Event / Webinar,Image
Post_4932|X.COM|2024-10-22T15:23:00,Post_4932,PLT_X,674801a63c,20241022,8fb3466f2c,2024-10-22,3:23:00 PM,2024-10-22 15:23:00,165942,144726,16911,29603,4109,8410,0,0,,,false,Not tracked,0.116853895,0.116853895,Medium,X.com,Organic,Event / Webinar,Image
Post_3375|INSTAGRAM|2025-03-19T11:12:00,Post_3375,PLT_IG,db879f8eb4,20250319,8fb3466f2c,2025-03-19,11:12:00 AM,2025-03-19 11:12:00,102249,81793,8658,12779,4713,2998,0,100497,,,false,Not tracked,0.105856781,0.105856781,Medium,Instagram,Organic,Event / Webinar,Live Stream
Post_453|X.COM|2024-07-16T11:30:00,Post_453,PLT_X,674801a63c,20240716,8fb3466f2c,2024-07-16,11:30:00 AM,2024-07-16 11:30:00,1213,1000,157,249,44,74,0,0,,,false,Not tracked,0.157125902,0.157125902,Medium,X.com,Organic,Event / Webinar,Image
Post_245|TIKTOK|2024-06-21T12:14:00,Post_245,PLT_TT,db879f8eb4,20240621,183a30c5fe,2024-06-21,12:14:00 PM,2024-06-21 12:14:00,1040029,845508,104411,113524,49877,67485,0,99885,11232.0,0.0108,true,Tracked,0.123489742,0.123489742,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_4171|TIKTOK|2025-01-16T12:02:00,Post_4171,PLT_TT,db879f8eb4,20250116,183a30c5fe,2025-01-16,12:02:00 PM,2025-01-16 12:02:00,518836,447994,78291,106265,17976,25561,0,126298,5188.0,0.01,true,Tracked,0.174760901,0.174760901,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_3120|TIKTOK|2024-03-22T10:21:00,Post_3120,PLT_TT,db879f8eb4,20240322,183a30c5fe,2024-03-22,10:21:00 AM,2024-03-22 10:21:00,404285,358344,51534,61823,8675,25670,0,294330,6064.0,0.015,true,Tracked,0.143813732,0.143813732,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_3284|TIKTOK|2024-07-05T12:37:00,Post_3284,PLT_TT,db879f8eb4,20240705,183a30c5fe,2024-07-05,12:37:00 PM,2024-07-05 12:37:00,397257,317556,32245,34085,17194,15806,0,179288,5919.0,0.0149,true,Tracked,0.101542801,0.101542801,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_4616|TIKTOK|2024-11-20T12:19:00,Post_4616,PLT_TT,db879f8eb4,20241120,183a30c5fe,2024-11-20,12:19:00 PM,2024-11-20 12:19:00,397045,323577,35836,52993,12952,24974,0,206040,9290.0,0.0234,true,Tracked,0.110750953,0.110750953,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_4363|TIKTOK|2025-01-30T11:38:00,Post_4363,PLT_TT,db879f8eb4,20250130,183a30c5fe,2025-01-30,11:38:00 AM,2025-01-30 11:38:00,356972,282800,46299,41938,9107,12707,0,257913,7889.0,0.0221,true,Tracked,0.163717219,0.163717219,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_1865|TIKTOK|2024-02-10T13:10:00,Post_1865,PLT_TT,db879f8eb4,20240210,183a30c5fe,2024-02-10,1:10:00 PM,2024-02-10 13:10:00,345177,281826,39774,57006,8255,22454,0,165080,5522.0,0.016,true,Tracked,0.141131378,0.141131378,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_1908|TIKTOK|2024-09-26T12:27:00,Post_1908,PLT_TT,db879f8eb4,20240926,183a30c5fe,2024-09-26,12:27:00 PM,2024-09-26 12:27:00,342974,280836,29993,62565,12374,13567,0,141256,5727.0,0.0167,true,Tracked,0.106799557,0.106799557,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_3921|TIKTOK|2024-10-31T15:01:00,Post_3921,PLT_TT,db879f8eb4,20241031,183a30c5fe,2024-10-31,3:01:00 PM,2024-10-31 15:01:00,319765,261784,41103,57221,10314,10487,0,90051,4668.0,0.0146,true,Tracked,0.157012472,0.157012472,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_2615|TIKTOK|2024-05-26T17:24:00,Post_2615,PLT_TT,db879f8eb4,20240526,183a30c5fe,2024-05-26,5:24:00 PM,2024-05-26 17:24:00,307375,240572,37899,42452,12569,9327,0,262822,5286.0,0.0172,true,Tracked,0.157538926,0.157538926,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_2951|TIKTOK|2024-05-07T10:22:00,Post_2951,PLT_TT,db879f8eb4,20240507,183a30c5fe,2024-05-07,10:22:00 AM,2024-05-07 10:22:00,306625,249473,44086,39565,13498,13370,0,61193,4292.0,0.014,true,Tracked,0.17671933,0.17671933,Medium,TikTok,Organic,Event / Webinar,Live Stream
Post_1189|TIKTOK|2024-01-10T10:12:00,Post_1189,PLT_TT,db879f8eb4,20240110,183a30c5fe,2024-01-10,10:12:00 AM,2024-01-10 10:12:00,275123,238489,38077,33337,13820,15335,0,252866,5172.0,0.0188,true,Tracked,0.159661414,0.159661414,Medium,TikTok,Organic,Event / Webinar,Live Stream
